CASE_STATUS,SOC_CODE,SOC_NAME,EMPLOYER_STATE,YEAR
CERTIFIED,399032,Recreation Workers,KS,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MA,2016
CERTIFIED,393091,Amusement and Recreation Attendants,OK,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2016
CERTIFIED,373013,Tree Trimmers and Pruners,LA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,WY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CO,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,352014,"Cooks, Restaurant",ME,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,RI,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,GA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WI,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,SC,2016
CERTIFIED,392021,Nonfarm Animal Caretakers,TX,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CA,2016
CERTIFIED,537062,"Laborers and Freight, Stock, and Material Movers,",OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,473016,HelpersRoofers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2016
CERTIFIED,473014,"HelpersPainters, Paperhangers, Plasterers, and",DE,2016
CERTIFIED,516011,Laundry and DryCleaning Workers,MI,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CO,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TN,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,352014,"Cooks, Restaurant",OR,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MN,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,AL,2016
CERTIFIED,352014,"Cooks, Restaurant",ME,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,MN,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CA,2016
CERTIFIED,472181,Roofers,NE,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,MI,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,AR,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,353021,"Combined Food Preparation and Serving Workers,",MD,2016
CERTIFIED,396011,Baggage Porters and Bellhops,MI,2016
CERTIFIED,353021,"Combined Food Preparation and Serving Workers,",NJ,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,MT,2016
CERTIFIED,434081,"Hotel, Motel, and Resort Desk Clerks",MI,2016
CERTIFIED,392021,Nonfarm Animal Caretakers,NJ,2016
CERTIFIED,472061,Construction Laborers,MD,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NC,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,473012,HelpersCarpenters,KY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2016
CERTIFIED,472061,Construction Laborers,DE,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,SD,2016
CERTIFIED,353021,"Combined Food Preparation and Serving Workers,",CT,2016
CERTIFIED,359021,Dishwashers,MI,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,353021,"Combined Food Preparation and Serving Workers,",MD,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,CA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,WI,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,353031,Waiters and Waitresses,MI,2016
CERTIFIED,472061,Construction Laborers,MA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,MA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,RI,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MD,2016
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,CT,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,GA,2016
CERTIFIED,353021,"Combined Food Preparation and Serving Workers,",MA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,472061,Construction Laborers,IA,2016
CERTIFIED,473011,"HelpersBrickmasons, Blockmasons, Stonemasons,",PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2016
CERTIFIED,499098,"HelpersInstallation, Maintenance, and Repair",IA,2016
CERTIFIED,537064,"Packers and Packagers, Hand",ID,2016
CERTIFIED,352021,Food Preparation Workers,MA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,RI,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,MA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IN,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,KS,2016
CERTIFIED,352021,Food Preparation Workers,MA,2016
CERTIFIED,352014,"Cooks, Restaurant",MA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2016
CERTIFIED,452092,"Farmworkers and Laborers, Crop, Nursery, and",NY,2016
CERTIFIED,353022,"Counter Attendants, Cafeteria, Food Concession,",NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MA,2016
CERTIFIED,353021,"Combined Food Preparation and Serving Workers,",MA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2016
CERTIFIED,353031,Waiters and Waitresses,MT,2016
CERTIFIED,474051,Highway Maintenance Workers,TN,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OK,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,RI,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,UT,2016
CERTIFIED,472061,Construction Laborers,OH,2016
CERTIFIED,352021,Food Preparation Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TN,2016
CERTIFIED,352014,"Cooks, Restaurant",MA,2016
CERTIFIED,537064,"Packers and Packagers, Hand",NY,2016
CERTIFIED,352021,Food Preparation Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2016
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2016
CERTIFIED,434081,"Hotel, Motel, and Resort Desk Clerks",MA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,NH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2016
CERTIFIED,352021,Food Preparation Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2016
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender,NY,2016
CERTIFIED,353021,"Combined Food Preparation and Serving Workers,",ND,2016
CERTIFIED,473014,"HelpersPainters, Paperhangers, Plasterers, and",NY,2016
CERTIFIED,412011,Cashiers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,452092,"Farmworkers and Laborers, Crop, Nursery, and",NY,2016
CERTIFIED,412011,Cashiers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,MA,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,ME,2016
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and",NY,2016
CERTIFIED,372012,Maids and Housekeeping Cleaners,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MO,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,DE,2016
CERTIFIED,352021,Food Preparation Workers,NY,2016
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2016
CERTIFIED,352021,Food Preparation Workers,NY,2016
CERTIFIED,452092,"Farmworkers and Laborers, Crop, Nursery, and",NY,2016
CERTIFIED,353031,Waiters and Waitresses,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,UT,2016
CERTIFIED,353031,Waiters and Waitresses,NY,2016
CERTIFIED,352015,"Cooks, Short Order",MO,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,AL,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,FL,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,CT,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,VT,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,LA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,FL,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,IL,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MI,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,UT,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,GA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,PA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,TX,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,GA,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,OH,2016
CERTIFIED,373011,Landscaping and Groundskeeping Workers,MI,2016
